Handle,Title,Body (HTML),Option1 Name,Option1 Value
rubor-kholx4g-luminoso-1139-oro,RUBOR KHOLx4g LUMINOSO 1139 ORO,"<p><strong>Rubor Khol 4 g Luminoso 1139 Oro</strong></p><p>Este rubor de Khol de la línea Luminoso 1139 Oro en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
pomo-kholx12und-gota-1216,POMO KHOLx12und GOTA 1216,"<p><strong>Pomo Khol 12und Gota 1216</strong></p><p>Esta esponja de maquillaje de Khol de la línea Gota 1216 en presentación de 12 unidades difumina la base hasta fundirla con la piel, sin dejar un solo borde.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Acabado natural: funde el producto en lugar de arrastrarlo.</li><li>Humedecida da un efecto piel jugoso que una brocha no consigue.</li><li>Forma pensada para llegar a lagrimal, aletas de nariz y contorno de labios.</li><li>Rinde bien si la lavás con frecuencia.</li></ul><p><strong>Cómo usarla</strong></p><ol><li>Mojala con agua y escurrí bien hasta que esté húmeda, no empapada.</li><li>Aplicá con toques suaves, nunca arrastrando.</li><li>Usá la punta para las zonas pequeñas y la base redonda para las mejillas.</li><li>Lavala después de cada uso y reemplazala cada 3 meses.</li></ol><p><strong>Ideal para:</strong> aplicación de base, corrector y polvo suelto.</p><p><strong>Tip Krika:</strong> Una esponja sucia reparte bacterias en la cara. Lavala después de cada uso, sin excepción.</p>",Title,Default Title
labial-liq-kholx35g-matte-golden,LABIAL LIQUIDO KHOLx3.5g MATTE GOLDEN,"<p><strong>Labial Liquido Khol 3.5 g Matte Golden</strong></p><p>Este labial mate de Khol de la línea Matte Golden en presentación de 3.5 g da color intenso con acabado aterciopelado y una duración que no tienen los cremosos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Color muy pigmentado desde la primera capa.</li><li>Acabado mate moderno, sin brillos.</li><li>Larga duración: aguanta charla, café y buena parte del día.</li><li>No transfiere tanto como un labial cremoso.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá e hidratá los labios un rato antes, esto es clave con los mate.</li><li>Secá el exceso de bálsamo con un pañuelo.</li><li>Perfilá con lápiz y rellená desde el centro.</li><li>Dejá secar sin apretar los labios entre sí.</li></ol><p><strong>Ideal para:</strong> eventos, jornadas largas y quien busca máxima duración.</p><p><strong>Tip Krika:</strong> Los mate resaltan la resequedad. La exfoliación previa no es un extra, es parte del proceso.</p>",Title,Default Title
corrector-kholx7g-1062,CORRECTOR KHOLx7g 1062,"<p><strong>Corrector Khol 7 g 1062</strong></p><p>Este corrector de Khol en presentación de 7 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Tono:</strong> 1062</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>",Title,Default Title
brillo-lab-kholx4ml-1084-flamenco,BRILLO LABIAL KHOLx4ml 1084 FLAMENCO,"<p><strong>Brillo Labial Khol 4 ml 1084 Flamenco</strong></p><p>Este brillo labial de Khol de la línea 1084 Flamenco en presentación de 4 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
brillo-lab-kholx4ml-1214-canela-ba,BRILLO LABIAL KHOLx4ml 1214 CANELA BA,"<p><strong>Brillo Labial Khol 4 ml 1214 Canela Ba</strong></p><p>Este brillo labial de Khol de la línea 1214 Canela Ba en presentación de 4 ml suma luz y volumen óptico al labio con el efecto jugoso que nunca pasa de moda.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Efecto labio lleno sin necesidad de nada más.</li><li>Se puede usar solo o encima de un labial para cambiar el acabado.</li><li>Texturas que ya no se sienten pegajosas como las de antes.</li><li>Aplicador que reparte el producto de forma pareja.</li><li>Acabado con brillo, para un efecto jugoso y luminoso.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios o sobre un labial mate.</li><li>Poné más producto en el centro del labio inferior para maximizar el efecto volumen.</li><li>Evitá frotar los labios: se lleva el brillo.</li><li>Retocá cada 2 o 3 horas.</li></ol><p><strong>Ideal para:</strong> looks frescos, maquillaje de día y adolescentes.</p><p><strong>Tip Krika:</strong> Un toque de brillo en el centro del labio sobre un mate da un efecto tridimensional buenísimo.</p>",Title,Default Title
iluminador-kholx10g-1013-bronceador,ILUMINADOR KHOLx10g 1013 BRONCEADOR,"<p><strong>Iluminador Khol 10 g 1013 Bronceador</strong></p><p>Este rubor de Khol de la línea 1013 Bronceador en presentación de 10 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
iluminador-kholx10g-1014-bronceador,ILUMINADOR KHOLx10g 1014 BRONCEADOR,"<p><strong>Iluminador Khol 10 g 1014 Bronceador</strong></p><p>Este rubor de Khol de la línea 1014 Bronceador en presentación de 10 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
polvo-kholx11g-1002,POLVO KHOLx11g 1002,"<p><strong>Polvo Khol 11 g 1002</strong></p><p>Este polvo de Khol en presentación de 11 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Tono:</strong> 1002</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>",Title,Default Title
polvo-kholx11g-1003,POLVO KHOLx11g 1003,"<p><strong>Polvo Khol 11 g 1003</strong></p><p>Este polvo de Khol en presentación de 11 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Tono:</strong> 1003</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>",Title,Default Title
polvo-kholx11g-1004,POLVO KHOLx11g 1004,"<p><strong>Polvo Khol 11 g 1004</strong></p><p>Este polvo de Khol en presentación de 11 g sella el maquillaje, controla los brillos y deja la piel con acabado uniforme.</p><p><strong>Tono:</strong> 1004</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Fija la base y hace que el maquillaje aguante muchas más horas.</li><li>Controla el brillo de la zona T sin resecar el resto del rostro.</li><li>Se puede retocar durante el día sin que el maquillaje se acumule.</li><li>Textura fina que no marca poros ni líneas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el corrector.</li><li>Cargá la brocha, sacudí el exceso y presioná suavemente sobre la piel.</li><li>Insistí en la zona T, que es donde primero aparece el brillo.</li><li>Para retocar durante el día, usá papel matificante antes de sumar más polvo.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas, y cualquier maquillaje que tenga que durar.</p><p><strong>Tip Krika:</strong> Presioná el polvo en lugar de barrerlo: así no arrastrás la base que pusiste debajo.</p>",Title,Default Title
rubor-kholx4g-1071-matte-rosa,RUBOR KHOLx4g 1071 MATTE ROSA,"<p><strong>Rubor Khol 4 g 1071 Matte Rosa</strong></p><p>Este rubor de Khol de la línea 1071 Matte Rosa en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kholx4g-1072-matte-durazno,RUBOR KHOLx4g 1072 MATTE DURAZNO,"<p><strong>Rubor Khol 4 g 1072 Matte Durazno</strong></p><p>Este rubor de Khol de la línea 1072 Matte Durazno en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kholx4g-1073-matte-broce,RUBOR KHOLx4g 1073 MATTE BRONCE,"<p><strong>Rubor Khol 4 g 1073 Matte Bronce</strong></p><p>Este rubor de Khol de la línea 1073 Matte Bronce en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kholx4g-1075-nacarado-rosa,RUBOR KHOLx4g 1075 NACARADO ROSA,"<p><strong>Rubor Khol 4 g 1075 Nacarado Rosa</strong></p><p>Este rubor de Khol de la línea 1075 Nacarado Rosa en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kholx4g-1077-nacarado-bronce,RUBOR KHOLx4g 1077 NACARADO BRONCE,"<p><strong>Rubor Khol 4 g 1077 Nacarado Bronce</strong></p><p>Este rubor de Khol de la línea 1077 Nacarado Bronce en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kholx4g-luminoso-1140-oro-rosa,RUBOR KHOLx4g LUMINOSO 1140 ORO ROSA,"<p><strong>Rubor Khol 4 g Luminoso 1140 Oro Rosa</strong></p><p>Este rubor de Khol de la línea Luminoso 1140 Oro Rosa en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kholx4g-luminoso-1141-bronce,RUBOR KHOLx4g LUMINOSO 1141 BRONCE,"<p><strong>Rubor Khol 4 g Luminoso 1141 Bronce</strong></p><p>Este rubor de Khol de la línea Luminoso 1141 Bronce en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
maq-cejas-kholx15g-moka-1156,MAQUILLAJE CEJAS KHOLx1.5g MOKA 1156,"<p><strong>Maquillaje Cejas Khol 1.5 g Moka 1156</strong></p><p>Este producto para cejas de Khol de la línea Moka 1156 en presentación de 1.5 g da forma, color y fijación a la ceja con un acabado natural.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la ceja sin el efecto marcador.</li><li>Fija el vello en su sitio durante todo el día.</li><li>Construible: aplicás poco y sumás si hace falta.</li><li>Combina bien con lápiz para un resultado más completo.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba y afuera.</li><li>Aplicá el producto siguiendo la forma natural.</li><li>Difuminá los bordes para que no queden marcas.</li><li>Fijá con gel transparente si querés que aguante más.</li></ol><p><strong>Ideal para:</strong> cejas de todo tipo, en maquillaje diario y de evento.</p>",Title,Default Title
labial-kholx32g-barra-1116-rubi,LABIAL KHOLx3.2g BARRA 1116 RUBI,"<p><strong>Labial Khol 3.2 g Barra 1116 Rubi</strong></p><p>Este labial cremoso de Khol de la línea Barra 1116 Rubi en presentación de 3.2 g aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p>",Title,Default Title
maq-cejas-kholx15g-miel,MAQUILLAJE CEJAS KHOLx1.5g MIEL,"<p><strong>Maquillaje Cejas Khol 1.5 g Miel</strong></p><p>Este producto para cejas de Khol de la línea Miel en presentación de 1.5 g da forma, color y fijación a la ceja con un acabado natural.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Define la ceja sin el efecto marcador.</li><li>Fija el vello en su sitio durante todo el día.</li><li>Construible: aplicás poco y sumás si hace falta.</li><li>Combina bien con lápiz para un resultado más completo.</li><li>Con miel, humectante natural de acabado suave.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Peiná la ceja hacia arriba y afuera.</li><li>Aplicá el producto siguiendo la forma natural.</li><li>Difuminá los bordes para que no queden marcas.</li><li>Fijá con gel transparente si querés que aguante más.</li></ol><p><strong>Ideal para:</strong> cejas de todo tipo, en maquillaje diario y de evento.</p>",Title,Default Title
rubor-kholx4g-1076-durazno-nacarado,RUBOR KHOLx4g 1076 DURAZNO NACARADO,"<p><strong>Rubor Khol 4 g 1076 Durazno Nacarado</strong></p><p>Este rubor de Khol de la línea 1076 Durazno Nacarado en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
labial-kholx32g-barra-1059-clavel,LABIAL KHOLx3.2g BARRA 1059 CLAVEL,"<p><strong>Labial Khol 3.2 g Barra 1059 Clavel</strong></p><p>Este labial cremoso de Khol de la línea Barra 1059 Clavel en presentación de 3.2 g aporta color intenso y sensación cómoda, sin ese tirantez del mate puro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura cremosa que se desliza y no marca las líneas del labio.</li><li>Color cubriente en una sola pasada.</li><li>Sensación humectante durante el uso, no solo al aplicarlo.</li><li>Acabado luminoso que rejuvenece el rostro.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Exfoliá los labios suavemente si están resecos.</li><li>Aplicá bálsamo y esperá un minuto.</li><li>Perfilá el contorno con lápiz si querés más definición y duración.</li><li>Aplicá el labial desde el centro hacia las comisuras.</li></ol><p><strong>Ideal para:</strong> uso diario y para quien no soporta la sensación de los mate.</p><p><strong>Tip Krika:</strong> Si el labial se corre, perfilá primero con lápiz del mismo tono: hace de barrera.</p>",Title,Default Title
rubor-kholx4g-1074-nacarado-palo-rosa,RUBOR KHOLx4g 1074 NACARADO PALO ROSA,"<p><strong>Rubor Khol 4 g 1074 Nacarado Palo Rosa</strong></p><p>Este rubor de Khol de la línea 1074 Nacarado Palo Rosa en presentación de 4 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
jabon-fac-kholx100g-vegan-verbena,JABON FACIAL KHOLx100g VEGAN VERBENA,"<p><strong>Jabon Facial Khol 100 g Vegan Verbena</strong></p><p>Este jabón facial de Khol de la línea Vegan Verbena en presentación de 100 g limpia el rostro de forma efectiva con un formato práctico y rendidor.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Limpieza profunda de grasa e impurezas.</li><li>Formato que rinde muchísimo más que un limpiador líquido.</li><li>Fácil de llevar, no cuenta como líquido en el equipaje.</li><li>Fórmulas pensadas para el rostro, no jabón de manos reciclado.</li><li>Fórmula vegana.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el rostro y el jabón.</li><li>Frotá el jabón entre las manos hasta hacer espuma.</li><li>Aplicá la espuma en el rostro y masajeá 30 segundos.</li><li>Enjuagá y guardá el jabón en una jabonera que drene.</li></ol><p><strong>Ideal para:</strong> limpieza facial diaria.</p>",Title,Default Title
gel-fac-kholx250ml-limpiador,LIMPIADOR FACIAL KHOLx250ml GEL,"<p><strong>Limpiador Facial Khol 250 ml Gel</strong></p><p>Este gel facial de Khol de la línea Gel en presentación de 250 ml limpia en profundidad con una textura fresca que no deja la piel tirante.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Arrastra grasa e impurezas sin llevarse la hidratación necesaria.</li><li>Textura gel que enjuaga limpio, sin residuos.</li><li>Sensación de frescura inmediata.</li><li>Apto para uso diario, mañana y noche.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Mojá el rostro con agua tibia.</li><li>Emulsioná una pequeña cantidad entre las manos.</li><li>Masajeá en círculos durante 30 segundos.</li><li>Enjuagá y secá con toques de toalla, sin frotar.</li></ol><p><strong>Ideal para:</strong> pieles mixtas y grasas.</p>",Title,Default Title
tonico-fac-kholx250ml,TONICO FACIAL KHOLx250ml,<p><strong>Tonico Facial Khol 250 ml</strong></p><p>Este tónico facial de Khol en presentación de 250 ml reequilibra la piel después de la limpieza y la prepara para lo que viene después.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Retira los últimos restos de limpiador y de agua dura.</li><li>Deja la piel receptiva: lo que apliques después penetra mejor.</li><li>Refresca y calma al instante.</li><li>Paso rápido que mejora el resultado de toda la rutina.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de limpiar el rostro.</li><li>Poné el producto en un algodón o en las palmas.</li><li>Pasá por todo el rostro evitando el contorno de ojos.</li><li>No enjuagues. Seguí con sérum y crema.</li></ol><p><strong>Ideal para:</strong> cualquier rutina facial que ya tenga limpieza e hidratación.</p>,Title,Default Title
