Handle,Title,Body (HTML),Option1 Name,Option1 Value
rubor-kolorfactoryx5g-kf-01-liq,RUBOR KOLORFACTORYx5g KF 01 LIQUIDO,"<p><strong>Rubor Kolorfactory 5 g Kf 01 Liquido</strong></p><p>Este rubor de Kolorfactory de la línea Kf 01 Liquido en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kolorfactoryx5g-kf-02,RUBOR KOLORFACTORYx5g KF 02,"<p><strong>Rubor Kolorfactory 5 g Kf 02</strong></p><p>Este rubor de Kolorfactory de la línea Kf 02 en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kolorfactoryx5g-kf-02-liq,RUBOR KOLORFACTORYx5g KF 02 LIQUIDO,"<p><strong>Rubor Kolorfactory 5 g Kf 02 Liquido</strong></p><p>Este rubor de Kolorfactory de la línea Kf 02 Liquido en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kolorfactoryx5g-kf-03,RUBOR KOLORFACTORYx5g KF 03,"<p><strong>Rubor Kolorfactory 5 g Kf 03</strong></p><p>Este rubor de Kolorfactory de la línea Kf 03 en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-kolorfactoryx5g-kf-03-liq,RUBOR KOLORFACTORYx5g KF 03 LIQUIDO,"<p><strong>Rubor Kolorfactory 5 g Kf 03 Liquido</strong></p><p>Este rubor de Kolorfactory de la línea Kf 03 Liquido en presentación de 5 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
tinta-lab-kolorfactoryx45g-kf-01,TINTA LABIAL KOLORFACTORYx4.5g KF 01,"<p><strong>Tinta Labial Kolorfactory 4.5 g Kf 01</strong></p><p>Esta tinta para labios de Kolorfactory de la línea Kf 01 en presentación de 4.5 g deja color que aguanta horas con ese efecto de labio mordido que se ve natural.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Duración larguísima: el color queda aunque comas o tomes algo.</li><li>Acabado ligero, sin sensación de tener producto encima.</li><li>Efecto degradé muy fácil de conseguir.</li><li>Se puede intensificar aplicando capas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá sobre labios limpios y secos.</li><li>Difuminá hacia afuera con el dedo para el efecto degradé.</li><li>Dejá secar unos segundos antes de sumar otra capa.</li><li>Terminá con bálsamo para dar comodidad.</li></ol><p><strong>Ideal para:</strong> looks naturales, clima cálido y días largos.</p><p><strong>Tip Krika:</strong> Aplicá bálsamo por encima al final: la tinta sola puede resecar.</p>",Title,Default Title
rubor-melux11g-marmolado-beach-sunset,RUBOR MELUx11g MARMOLADO BEACH SUNSET,"<p><strong>Rubor Melu 11 g Marmolado Beach Sunset</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Beach Sunset en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-melux11g-marmolado-golden-hour,RUBOR MELUx11g MARMOLADO GOLDEN HOUR,"<p><strong>Rubor Melu 11 g Marmolado Golden Hour</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Golden Hour en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-melux11g-marmolado-neon-lights,RUBOR MELUx11g MARMOLADO NEON LIGHTS,"<p><strong>Rubor Melu 11 g Marmolado Neon Lights</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Neon Lights en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
rubor-melux11g-marmolado-space-cruiser,RUBOR MELUx11g MARMOLADO SPACE CRUISER,"<p><strong>Rubor Melu 11 g Marmolado Space Cruiser</strong></p><p>Este rubor de Kolorfactory de la línea Marmolado Space Cruiser en presentación de 11 g devuelve color y dimensión al rostro para que el maquillaje no se vea plano.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Pigmentación buena y construible: empezás suave y subís a gusto.</li><li>Se difumina sin esfuerzo y no deja manchones.</li><li>Da ese aspecto de buena cara que ninguna base consigue sola.</li><li>Combina bien con acabados mate y satinados.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base y el polvo.</li><li>Sonreí y aplicá sobre la parte alta de la mejilla.</li><li>Difuminá hacia la sien con movimientos suaves.</li><li>Si usás iluminador, ponelo sobre el pómulo, el arco de cupido y el lagrimal.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y looks de fiesta.</p><p><strong>Tip Krika:</strong> Subir el rubor hacia la sien estira ópticamente el rostro. Bajarlo lo redondea.</p>",Title,Default Title
lapiz-ojos-kolor-factoryx2g-sacap-light,LAPIZ OJOS KOLOR FACTORYx2g   LIGHT BROWN,"<p><strong>Lapiz Ojos Kolor Factory 2 g Light Brown</strong></p><p>Este lápiz de ojos de Kolorfactory de la línea Light Brown en presentación de 2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>",Title,Default Title
lapiz-ojos-kolor-factoryx2g-sacap-medium,LAPIZ OJOS KOLOR FACTORYx2g MEDIUM BROWN,"<p><strong>Lapiz Ojos Kolor Factory 2 g Medium Brown</strong></p><p>Este lápiz de ojos de Kolorfactory de la línea Medium Brown en presentación de 2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>",Title,Default Title
lapiz-ojos-kolor-factoryx2g-sacap-dark,LAPIZ OJOS KOLOR FACTORYx2g DARK BROWN,"<p><strong>Lapiz Ojos Kolor Factory 2 g Dark Brown</strong></p><p>Este lápiz de ojos de Kolorfactory de la línea Dark Brown en presentación de 2 g define la mirada con un trazo fácil de controlar y de difuminar.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Textura que se desliza sin tirar del párpado.</li><li>Se puede difuminar apenas aplicado para un efecto ahumado.</li><li>Sirve para línea de agua, línea superior e inferior.</li><li>Más fácil de manejar que un delineador líquido si estás empezando.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Afilá el lápiz antes de usar para un trazo limpio.</li><li>Trazá pegado a la raíz de las pestañas.</li><li>Difuminá con un pincel o el dedo dentro de los primeros segundos.</li><li>Sellá con una sombra del mismo tono para que dure más.</li></ol><p><strong>Ideal para:</strong> delineados suaves, ahumados y uso diario.</p><p><strong>Tip Krika:</strong> Guardá el lápiz unos minutos en la heladera antes de afilarlo: la punta sale perfecta.</p>",Title,Default Title
gorro-cap-krikaxund-termico,GORRO CAPILAR KRIKAxund TERMICO,"<p><strong>Gorro Capilar Krika Termico</strong></p><p>Este accesorio de coloración de Krika de la línea Termico hace que aplicar color en casa sea tan ordenado como en el salón.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aplicación precisa: menos manchas y menos producto desperdiciado.</li><li>Fácil de limpiar para reutilizar en la próxima coloración.</li><li>Resistente a los productos químicos del tinte y el decolorante.</li><li>Imprescindible si te teñís en casa con frecuencia.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Preparalo antes de mezclar el color, para no perder tiempo con la mezcla ya activada.</li><li>Usá siempre bol y utensilios no metálicos con decolorantes.</li><li>Lavá inmediatamente después de usar, antes de que el producto seque.</li></ol><p><strong>Ideal para:</strong> coloración en casa y trabajo de salón.</p>",Title,Default Title
bolsa-krikaxund-ecologica-tela,BOLSA KRIKAxund ECOLOGICA,"<p><strong>Bolsa Krika Ecologica</strong></p><p>Esta bolsa de tela de Krika de la línea Ecologica reemplaza la bolsa descartable y además luce bastante mejor.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Reutilizable: se amortiza en pocos usos.</li><li>Resistente, aguanta bastante peso.</li><li>Lavable.</li><li>Opción más amable con el ambiente.</li></ul><p><strong>Cómo usarla</strong></p><ol><li>Usala para llevar tus compras o como neceser grande.</li><li>Lavala a mano o en máquina con agua fría.</li><li>Dejá secar al aire.</li></ol><p><strong>Ideal para:</strong> compras y uso diario.</p>",Title,Default Title
bolsa-krikaxund-papel-pequena,BOLSA KRIKAxund PAPEL PEQUENA,<p><strong>Bolsa Krika Papel Pequena</strong></p><p>Este empaque de regalo de Krika de la línea Papel Pequena convierte cualquier producto en un regalo presentable en dos minutos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Presentación cuidada sin tener que envolver nada.</li><li>Material resistente que aguanta el peso de varios productos.</li><li>Reutilizable.</li><li>Cierra bien la experiencia de regalar.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Colocá el producto con papel de seda para proteger.</li><li>Cerrá con cinta o etiqueta.</li><li>Guardá la bolsa para volver a usarla.</li></ol><p><strong>Ideal para:</strong> regalos y ventas.</p>,Title,Default Title
bolsa-krikaxund-papel-mediana,BOLSA KRIKAxund PAPEL MEDIANA,<p><strong>Bolsa Krika Papel Mediana</strong></p><p>Este empaque de regalo de Krika de la línea Papel Mediana convierte cualquier producto en un regalo presentable en dos minutos.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Presentación cuidada sin tener que envolver nada.</li><li>Material resistente que aguanta el peso de varios productos.</li><li>Reutilizable.</li><li>Cierra bien la experiencia de regalar.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Colocá el producto con papel de seda para proteger.</li><li>Cerrá con cinta o etiqueta.</li><li>Guardá la bolsa para volver a usarla.</li></ol><p><strong>Ideal para:</strong> regalos y ventas.</p>,Title,Default Title
acces-krika-bambax6und-blanco,ACCESORIO KRIKA BAMBAx6und BLANCO,<p><strong>Accesorio Krika Bamba 6und Blanco</strong></p><p>Este accesorio capilar de Krika de la línea Blanco en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
acces-krika-bambax6und-blanconegra,ACCESORIO KRIKA BAMBAx6und BLANCO/NEGRA,<p><strong>Accesorio Krika Bamba 6und BLANCO/NEGRA</strong></p><p>Este accesorio capilar de Krika de la línea BLANCO/NEGRA en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
acces-krika-bambax6und-gris,ACCESORIO KRIKA BAMBAx6und GRIS,<p><strong>Accesorio Krika Bamba 6und Gris</strong></p><p>Este accesorio capilar de Krika de la línea Gris en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
acces-krika-bambax6und-kaki,ACCESORIO KRIKA BAMBAx6und KAKI,<p><strong>Accesorio Krika Bamba 6und Kaki</strong></p><p>Este accesorio capilar de Krika de la línea Kaki en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
acces-krika-bambax6und-negra,ACCESORIO KRIKA BAMBAx6und NEGRA,<p><strong>Accesorio Krika Bamba 6und Negra</strong></p><p>Este accesorio capilar de Krika de la línea Negra en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
acces-krika-bambax6und-pastel,ACCESORIO KRIKA BAMBAx6und PASTEL,<p><strong>Accesorio Krika Bamba 6und Pastel</strong></p><p>Este accesorio capilar de Krika de la línea Pastel en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
acces-krika-bambax6und-tomy,ACCESORIO KRIKA BAMBAx6und TOMY,<p><strong>Accesorio Krika Bamba 6und Tomy</strong></p><p>Este accesorio capilar de Krika de la línea Tomy en presentación de 6 unidades resuelve ese detalle del peinado que marca la diferencia.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Práctico y resistente para el uso diario.</li><li>Sujeta sin marcar ni tironear el cabello.</li><li>Liviano y cómodo de llevar durante horas.</li><li>Se guarda en cualquier neceser o cartera.</li></ul><p><strong>Cómo usarlo</strong></p><ol><li>Usalo sobre cabello seco o húmedo según el peinado que busques.</li><li>Evitá apretar de más para no marcar la fibra.</li><li>Guardalo limpio y seco para que dure más.</li></ol><p><strong>Ideal para:</strong> el día a día y los peinados rápidos.</p>,Title,Default Title
fijador-maq-la-girlx30ml-spray,FIJADOR MAQUILLAJE L.A GIRLx30ml SPRAY SETTING TRANSLUCENT,"<p><strong>Fijador Maquillaje L.A Girl 30 ml Spray Setting Translucent</strong></p><p>Este fijador de maquillaje de L A Girl de la línea Spray Setting Translucent en presentación de 30 ml sella el trabajo terminado y le suma horas de duración.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>El maquillaje aguanta calor, humedad y jornada larga.</li><li>Quita el efecto polvoriento y devuelve un acabado de piel real.</li><li>Funde las capas de producto entre sí, así no se ven separadas.</li><li>Refresca el rostro en cualquier momento del día.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Agitá el envase antes de usar.</li><li>Cerrá los ojos y pulverizá a unos 20 o 30 cm en forma de X y de T.</li><li>Dejá secar al aire, sin tocar ni secar con las manos.</li><li>También podés rociar la esponja antes de difuminar para un acabado más jugoso.</li></ol><p><strong>Ideal para:</strong> eventos, climas cálidos y maquillajes de larga duración.</p><p><strong>Tip Krika:</strong> Rociar la brocha con fijador antes de aplicar sombras intensifica muchísimo el pigmento.</p>",Title,Default Title
base-la-girlx30ml-matte-beige,BASE L.A GIRLx30ml MATTE BEIGE,"<p><strong>Base L.A Girl 30 ml Matte Beige</strong></p><p>Esta base de maquillaje de L A Girl de la línea Matte Beige en presentación de 30 ml unifica el tono de la piel y deja una superficie pareja sobre la que construir todo el maquillaje.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Cobertura graduable: una capa fina para el día, dos para la noche.</li><li>Se funde con la piel en lugar de quedar como una máscara.</li><li>No se cuartea ni marca las líneas de expresión si la piel está bien hidratada.</li><li>Base sólida para que el rubor, el contorno y el iluminador se difuminen bien.</li><li>Acabado mate, sin brillos y con ese aire sofisticado que no pasa de moda.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Empezá con la piel limpia e hidratada; esperá un par de minutos a que la crema absorba.</li><li>Aplicá primer si querés más duración y mejor acabado.</li><li>Poné pequeñas cantidades en frente, mejillas, nariz y mentón.</li><li>Difuminá con esponja húmeda o brocha, siempre desde el centro hacia afuera.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y de ocasión, en todo tipo de piel.</p><p><strong>Tip Krika:</strong> Probá el tono en la mandíbula, no en la mano: es la única forma de que no se note el corte con el cuello.</p>",Title,Default Title
pestanina-la-girlx10ml-plush-lash,PESTANINA L.A GIRLx10ml PLUSH LASH,"<p><strong>Pestanina L.A Girl 10 ml Plush Lash</strong></p><p>Esta pestañina de L A Girl de la línea Plush Lash en presentación de 10 ml abre la mirada al instante: es el producto que más cambia la cara con menos esfuerzo.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Aporta volumen y longitud desde la primera capa.</li><li>Cepillo diseñado para separar y peinar sin dejar grumos.</li><li>Fórmula que no se cuartea ni cae bajo el ojo durante el día.</li><li>Si solo pudieras usar un producto de maquillaje, sería este.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Encrespá las pestañas antes de aplicar, nunca después.</li><li>Limpiá el exceso de producto del cepillo en el borde del envase.</li><li>Apoyá el cepillo en la raíz y movelo en zigzag hacia las puntas.</li><li>Aplicá una segunda capa antes de que seque la primera si querés más volumen.</li></ol><p><strong>Ideal para:</strong> maquillaje diario y cualquier look, por mínimo que sea.</p><p><strong>Tip Krika:</strong> Nunca bombees el cepillo dentro del tubo: metés aire y la pestañina se seca antes de tiempo.</p>",Title,Default Title
corrector-la-girlx8g-cool-tan,CORRECTOR L.A GIRLx8g COOL TAN,"<p><strong>Corrector L.A Girl 8 g Cool Tan</strong></p><p>Este corrector de L A Girl de la línea Cool Tan en presentación de 8 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>",Title,Default Title
corrector-la-girlx8g-dark-cocoa,CORRECTOR L.A GIRLx8g DARK COCOA,"<p><strong>Corrector L.A Girl 8 g Dark Cocoa</strong></p><p>Este corrector de L A Girl de la línea Dark Cocoa en presentación de 8 g tapa ojeras, rojeces y marquitas justo donde hace falta, sin cargar el resto del rostro.</p><p><strong>Por qué te va a gustar</strong></p><ul><li>Alta cobertura en poco producto: corrige sin apelmazar.</li><li>Ilumina la zona de la ojera y levanta la mirada al instante.</li><li>Se difumina fácil y se funde con la base sin dejar bordes.</li><li>Sirve también para perfilar y limpiar el contorno de labios y cejas.</li></ul><p><strong>Modo de uso</strong></p><ol><li>Aplicá después de la base.</li><li>Para ojeras, dibujá un triángulo invertido bajo el ojo con la punta hacia la mejilla.</li><li>Difuminá con esponja húmeda dando pequeños toques, sin arrastrar.</li><li>Sellá con un poco de polvo suelto para que no se marque.</li></ol><p><strong>Ideal para:</strong> ojeras, imperfecciones puntuales y correcciones de tono.</p><p><strong>Tip Krika:</strong> Un corrector un tono más claro que tu base ilumina; del mismo tono, corrige. No es lo mismo.</p>",Title,Default Title
